# These isoelasticity lines were extracted from FEM simulations conducted
# by Lucas Wittwer. See http://dx.doi.org/10.1021/acsbiomaterials.6b00558
# and http://arxiv.org/abs/2208.12552 for more information.
#
# BEGIN METADATA
# {
#   "authors": "L. D. Wittwer, S. Aland",
#   "channel_width": 20.0,
#   "channel_width_unit": "um",
#   "date": "2022-08-26",
#   "dimensionality": "2Daxis",
#   "flow_rate": 0.04,
#   "flow_rate_unit": "uL/s",
#   "fluid_consistency_coefficient": 0.4057,
#   "fluid_consistency_coefficient_unit": "Pa s",
#   "fluid_density": 1000.0,
#   "fluid_density_unit": "kg m^-3",
#   "fluid_flow_behaviour_index": 0.6039,
#   "fluid_flow_behaviour_index_unit": "",
#   "fluid_viscosity": 6.0,
#   "fluid_viscosity_unit": "mPa s",
#   "lut identifier": "HE-2D-FEM-22",
#   "method": "FEM",
#   "model": "hyper-elastic solid / non-Newtonian fluid",
#   "software": "COMSOL 5.5",
#   "solid_density": 1000.0,
#   "solid_density_unit": "kg m^-3",
#   "summary": "2D-axis-symmetric FEM simulation with a hyper-elastic elasticity model and non-Newtonian fluid"
# }
# END METADATA
#
# area_um [um^2]	deform	emodulus [kPa]
6.15733e+01	5.69103e-02	5.90000e-01
6.18383e+01	5.73220e-02	5.90000e-01
6.20773e+01	5.77338e-02	5.90000e-01
6.23228e+01	5.81455e-02	5.90000e-01
6.25602e+01	5.85573e-02	5.90000e-01
6.28203e+01	5.89690e-02	5.90000e-01
6.30639e+01	5.93786e-02	5.90000e-01
6.32904e+01	5.97925e-02	5.90000e-01
6.35324e+01	6.02043e-02	5.90000e-01
6.37552e+01	6.06161e-02	5.90000e-01
6.40027e+01	6.10278e-02	5.90000e-01
6.42518e+01	6.14396e-02	5.90000e-01
6.44986e+01	6.18513e-02	5.90000e-01
6.47322e+01	6.22631e-02	5.90000e-01
6.49524e+01	6.26748e-02	5.90000e-01
6.51686e+01	6.30866e-02	5.90000e-01
6.53848e+01	6.34983e-02	5.90000e-01
6.55931e+01	6.39101e-02	5.90000e-01
6.58204e+01	6.43218e-02	5.90000e-01
6.60370e+01	6.47336e-02	5.90000e-01
6.62718e+01	6.51453e-02	5.90000e-01
6.65091e+01	6.55571e-02	5.90000e-01
6.67020e+01	6.59689e-02	5.90000e-01
6.69124e+01	6.63806e-02	5.90000e-01
6.71204e+01	6.67924e-02	5.90000e-01
6.73126e+01	6.72041e-02	5.90000e-01
6.75022e+01	6.76159e-02	5.90000e-01
6.76949e+01	6.80276e-02	5.90000e-01
6.79182e+01	6.84394e-02	5.90000e-01
6.81172e+01	6.88511e-02	5.90000e-01
6.83113e+01	6.92629e-02	5.90000e-01
6.85103e+01	6.96746e-02	5.90000e-01
6.87115e+01	7.00864e-02	5.90000e-01
6.88865e+01	7.04981e-02	5.90000e-01
6.90565e+01	7.09099e-02	5.90000e-01
6.92225e+01	7.13217e-02	5.90000e-01
6.93918e+01	7.17334e-02	5.90000e-01
6.95816e+01	7.21452e-02	5.90000e-01
6.97850e+01	7.25569e-02	5.90000e-01
6.99634e+01	7.29687e-02	5.90000e-01
7.01454e+01	7.33804e-02	5.90000e-01
7.03127e+01	7.37922e-02	5.90000e-01
7.04689e+01	7.42039e-02	5.90000e-01
7.06231e+01	7.46157e-02	5.90000e-01
7.07825e+01	7.50274e-02	5.90000e-01
7.09483e+01	7.54392e-02	5.90000e-01
7.11136e+01	7.58509e-02	5.90000e-01
7.12939e+01	7.62627e-02	5.90000e-01
7.14489e+01	7.66745e-02	5.90000e-01
7.15937e+01	7.70862e-02	5.90000e-01
7.17447e+01	7.74980e-02	5.90000e-01
7.18904e+01	7.79097e-02	5.90000e-01
7.20421e+01	7.83215e-02	5.90000e-01
7.21993e+01	7.87332e-02	5.90000e-01
7.23451e+01	7.91450e-02	5.90000e-01
7.24866e+01	7.95567e-02	5.90000e-01
7.26210e+01	7.99685e-02	5.90000e-01
7.27601e+01	8.03802e-02	5.90000e-01
7.29094e+01	8.07920e-02	5.90000e-01
7.30608e+01	8.12037e-02	5.90000e-01
7.32198e+01	8.16155e-02	5.90000e-01
7.33708e+01	8.20273e-02	5.90000e-01
7.35036e+01	8.24390e-02	5.90000e-01
7.36360e+01	8.28508e-02	5.90000e-01
7.37735e+01	8.32625e-02	5.90000e-01
7.39102e+01	8.36743e-02	5.90000e-01
7.40349e+01	8.40860e-02	5.90000e-01
7.41626e+01	8.44978e-02	5.90000e-01
7.42981e+01	8.49095e-02	5.90000e-01
7.44321e+01	8.53213e-02	5.90000e-01
7.45525e+01	8.57330e-02	5.90000e-01
7.46725e+01	8.61448e-02	5.90000e-01
7.47943e+01	8.65565e-02	5.90000e-01
7.49227e+01	8.69683e-02	5.90000e-01
7.50322e+01	8.73801e-02	5.90000e-01
7.51359e+01	8.77918e-02	5.90000e-01
7.52422e+01	8.82036e-02	5.90000e-01
7.53550e+01	8.86153e-02	5.90000e-01
7.54669e+01	8.90271e-02	5.90000e-01
7.55700e+01	8.94388e-02	5.90000e-01
7.56721e+01	8.98506e-02	5.90000e-01
7.57750e+01	9.02623e-02	5.90000e-01
7.58747e+01	9.06741e-02	5.90000e-01
7.59672e+01	9.10858e-02	5.90000e-01
7.60383e+01	9.14976e-02	5.90000e-01
7.61241e+01	9.19093e-02	5.90000e-01
7.62228e+01	9.23211e-02	5.90000e-01
7.63258e+01	9.27329e-02	5.90000e-01
3.05007e+01	1.48790e-02	6.90000e-01
3.12972e+01	1.53231e-02	6.90000e-01
3.20272e+01	1.57349e-02	6.90000e-01
3.27483e+01	1.61466e-02	6.90000e-01
3.34650e+01	1.65584e-02	6.90000e-01
3.41765e+01	1.69702e-02	6.90000e-01
3.48830e+01	1.73819e-02	6.90000e-01
3.55855e+01	1.77937e-02	6.90000e-01
3.62762e+01	1.82054e-02	6.90000e-01
3.69726e+01	1.86172e-02	6.90000e-01
3.76576e+01	1.90289e-02	6.90000e-01
3.83470e+01	1.94407e-02	6.90000e-01
3.90176e+01	1.98524e-02	6.90000e-01
3.96701e+01	2.02642e-02	6.90000e-01
4.03469e+01	2.06759e-02	6.90000e-01
4.09674e+01	2.10566e-02	6.90000e-01
4.16864e+01	2.14994e-02	6.90000e-01
4.23355e+01	2.19112e-02	6.90000e-01
4.29770e+01	2.23230e-02	6.90000e-01
4.36060e+01	2.27347e-02	6.90000e-01
4.42383e+01	2.31465e-02	6.90000e-01
4.48594e+01	2.35582e-02	6.90000e-01
4.54845e+01	2.39700e-02	6.90000e-01
4.61030e+01	2.43817e-02	6.90000e-01
