# These isoelasticity lines were interpolated from a volume-deformation
# look-up table which was extracted from FEM data and complemented with
# analytical data (https://doi.org/10.6084/m9.figshare.12155064.v4 with
# scripts/fem2iso_volume.py). An equivalent channel radius for a square
# channel (factor of 1.094) is used in the 2D axis-symmetric model (see
# also supplement S3 in https://doi.org/10.1016/j.bpj.2015.09.006). The
# improved look-up table (with polynomial extrapolation of isoelastics)
# as introduced in dclab 0.46.0 was used here.
#
# BEGIN METADATA
# {
#   "authors": "D. Mokbel, M. Mokbel, L.D. Wittwer, S. Aland",
#   "channel_width": 20.0,
#   "channel_width_unit": "um",
#   "commit_hash": "43f37eaa",
#   "date": "2019-11-13",
#   "dimensionality": "2Daxis",
#   "flow_rate": 0.04,
#   "flow_rate_unit": "uL/s",
#   "fluid_density": 1000.0,
#   "fluid_density_unit": "kg m^-3",
#   "fluid_viscosity": 15.0,
#   "fluid_viscosity_unit": "mPa s",
#   "lut identifier": "LE-2D-FEM-19",
#   "method": "FEM",
#   "model": "linear elastic",
#   "publication": "https://doi.org/10.1021/acsbiomaterials.6b00558",
#   "software": "custom C++ code",
#   "solid_density": 1000.0,
#   "solid_density_unit": "kg m^-3",
#   "summary": "2D-axis-symmetric FEM simulation with a linear elastic model"
# }
# END METADATA
#
# volume [um^3]	deform	emodulus [kPa]
8.40824e+02	8.84059e-02	1.60000e+00
8.45574e+02	8.91619e-02	1.60000e+00
8.50307e+02	8.99178e-02	1.60000e+00
8.55003e+02	9.06738e-02	1.60000e+00
8.59345e+02	9.14297e-02	1.60000e+00
8.63764e+02	9.21857e-02	1.60000e+00
8.68190e+02	9.29417e-02	1.60000e+00
8.72602e+02	9.36976e-02	1.60000e+00
8.77020e+02	9.44536e-02	1.60000e+00
8.81369e+02	9.52096e-02	1.60000e+00
8.85642e+02	9.59655e-02	1.60000e+00
8.89937e+02	9.67215e-02	1.60000e+00
8.94190e+02	9.74775e-02	1.60000e+00
8.98480e+02	9.82334e-02	1.60000e+00
9.02785e+02	9.89894e-02	1.60000e+00
9.06879e+02	9.97454e-02	1.60000e+00
9.10949e+02	1.00501e-01	1.60000e+00
9.15063e+02	1.01257e-01	1.60000e+00
9.19228e+02	1.02013e-01	1.60000e+00
9.23393e+02	1.02769e-01	1.60000e+00
9.27521e+02	1.03525e-01	1.60000e+00
9.31458e+02	1.04281e-01	1.60000e+00
9.35209e+02	1.05037e-01	1.60000e+00
9.38956e+02	1.05793e-01	1.60000e+00
9.42707e+02	1.06549e-01	1.60000e+00
9.46519e+02	1.07305e-01	1.60000e+00
9.50358e+02	1.08061e-01	1.60000e+00
9.54213e+02	1.08817e-01	1.60000e+00
9.57929e+02	1.09573e-01	1.60000e+00
9.61673e+02	1.10329e-01	1.60000e+00
9.65454e+02	1.11085e-01	1.60000e+00
9.69222e+02	1.11841e-01	1.60000e+00
9.72893e+02	1.12597e-01	1.60000e+00
9.76551e+02	1.13353e-01	1.60000e+00
9.80219e+02	1.14109e-01	1.60000e+00
9.83590e+02	1.14865e-01	1.60000e+00
9.87108e+02	1.15621e-01	1.60000e+00
9.90668e+02	1.16377e-01	1.60000e+00
9.94230e+02	1.17133e-01	1.60000e+00
9.97792e+02	1.17889e-01	1.60000e+00
1.00135e+03	1.18644e-01	1.60000e+00
1.00491e+03	1.19400e-01	1.60000e+00
1.00840e+03	1.20156e-01	1.60000e+00
1.01185e+03	1.20912e-01	1.60000e+00
1.01540e+03	1.21668e-01	1.60000e+00
1.01898e+03	1.22424e-01	1.60000e+00
1.02256e+03	1.23180e-01	1.60000e+00
1.02614e+03	1.23936e-01	1.60000e+00
1.02970e+03	1.24692e-01	1.60000e+00
1.03327e+03	1.25448e-01	1.60000e+00
1.03648e+03	1.26204e-01	1.60000e+00
1.03988e+03	1.26960e-01	1.60000e+00
1.04342e+03	1.27716e-01	1.60000e+00
1.04693e+03	1.28472e-01	1.60000e+00
1.05040e+03	1.29228e-01	1.60000e+00
1.05391e+03	1.29984e-01	1.60000e+00
1.05745e+03	1.30740e-01	1.60000e+00
1.06094e+03	1.31496e-01	1.60000e+00
1.06414e+03	1.32252e-01	1.60000e+00
1.06749e+03	1.33008e-01	1.60000e+00
1.07091e+03	1.33764e-01	1.60000e+00
1.07428e+03	1.34520e-01	1.60000e+00
1.07761e+03	1.35276e-01	1.60000e+00
1.08100e+03	1.36032e-01	1.60000e+00
1.08442e+03	1.36788e-01	1.60000e+00
1.08780e+03	1.37544e-01	1.60000e+00
1.09090e+03	1.38300e-01	1.60000e+00
1.09407e+03	1.39056e-01	1.60000e+00
1.09724e+03	1.39811e-01	1.60000e+00
1.10040e+03	1.40567e-01	1.60000e+00
1.10356e+03	1.41323e-01	1.60000e+00
1.10676e+03	1.42079e-01	1.60000e+00
1.10995e+03	1.42835e-01	1.60000e+00
1.11315e+03	1.43591e-01	1.60000e+00
1.11634e+03	1.44347e-01	1.60000e+00
1.11954e+03	1.45103e-01	1.60000e+00
1.12274e+03	1.45859e-01	1.60000e+00
1.12593e+03	1.46615e-01	1.60000e+00
1.12913e+03	1.47371e-01	1.60000e+00
1.13232e+03	1.48127e-01	1.60000e+00
1.13552e+03	1.48883e-01	1.60000e+00
1.13883e+03	1.49639e-01	1.60000e+00
1.14325e+03	1.50395e-01	1.60000e+00
1.14764e+03	1.51151e-01	1.60000e+00
1.15118e+03	1.51907e-01	1.60000e+00
1.15415e+03	1.52663e-01	1.60000e+00
1.15711e+03	1.53419e-01	1.60000e+00
1.16007e+03	1.54175e-01	1.60000e+00
1.16299e+03	1.54931e-01	1.60000e+00
1.16592e+03	1.55687e-01	1.60000e+00
1.16884e+03	1.56443e-01	1.60000e+00
1.17244e+03	1.57199e-01	1.60000e+00
1.17533e+03	1.57955e-01	1.60000e+00
1.17822e+03	1.58711e-01	1.60000e+00
1.18117e+03	1.59467e-01	1.60000e+00
1.18468e+03	1.60223e-01	1.60000e+00
1.18753e+03	1.60978e-01	1.60000e+00
1.19038e+03	1.61734e-01	1.60000e+00
1.19334e+03	1.62490e-01	1.60000e+00
1.19680e+03	1.63246e-01	1.60000e+00
1.19962e+03	1.64002e-01	1.60000e+00
1.20243e+03	1.64758e-01	1.60000e+00
1.20536e+03	1.65514e-01	1.60000e+00
1.20880e+03	1.66270e-01	1.60000e+00
1.21158e+03	1.67026e-01	1.60000e+00
1.21436e+03	1.67782e-01	1.60000e+00
1.21723e+03	1.68538e-01	1.60000e+00
1.22091e+03	1.69294e-01	1.60000e+00
1.22422e+03	1.70050e-01	1.60000e+00
1.22697e+03	1.70806e-01	1.60000e+00
1.22971e+03	1.71562e-01	1.60000e+00
1.23259e+03	1.72318e-01	1.60000e+00
1.23598e+03	1.73074e-01	1.60000e+00
1.23870e+03	1.73830e-01	1.60000e+00
1.24141e+03	1.74586e-01	1.60000e+00
1.24418e+03	1.75342e-01	1.60000e+00
1.24764e+03	1.76098e-01	1.60000e+00
1.25033e+03	1.76854e-01	1.60000e+00
1.25301e+03	1.77610e-01	1.60000e+00
1.25570e+03	1.78366e-01	1.60000e+00
1.25917e+03	1.79122e-01	1.60000e+00
1.26186e+03	1.79878e-01	1.60000e+00
1.26451e+03	1.80634e-01	1.60000e+00
1.26716e+03	1.81390e-01	1.60000e+00
1.27039e+03	1.82145e-01	1.60000e+00
1.27416e+03	1.82901e-01	1.60000e+00
1.27679e+03	1.83657e-01	1.60000e+00
1.27941e+03	1.84413e-01	1.60000e+00
1.28203e+03	1.85169e-01	1.60000e+00
1.28526e+03	1.85925e-01	1.60000e+00
1.28812e+03	1.86681e-01	1.60000e+00
1.61559e+02	1.27349e-02	1.89000e+00
1.75194e+02	1.34632e-02	1.89000e+00
1.88828e+02	1.41829e-02	1.89000e+00
2.02463e+02	1.49707e-02	1.89000e+00
2.16098e+02	1.57092e-02	1.89000e+00
2.29732e+02	1.64386e-02	1.89000e+00
2.43367e+02	1.71546e-02	1.89000e+00
2.57002e+02	1.78409e-02	1.89000e+00
2.70636e+02	1.86772e-02	1.89000e+00
2.84271e+02	1.94299e-02	1.89000e+00
2.97905e+02	2.01597e-02	1.89000e+00
3.11540e+02	2.08764e-02	1.89000e+00
3.25175e+02	2.16017e-02	1.89000e+00
3.38809e+02	2.23439e-02	1.89000e+00
3.52444e+02	2.30701e-02	1.89000e+00
3.66079e+02	2.37573e-02	1.89000e+00
3.79713e+02	2.45666e-02	1.89000e+00
3.93348e+02	2.53658e-02	1.89000e+00
4.06983e+02	2.60875e-02	1.89000e+00
4.20617e+02	2.68220e-02	1.89000e+00
4.34252e+02	2.75945e-02	1.89000e+00
4.47887e+02	2.83113e-02	1.89000e+00
4.61521e+02	2.90739e-02	1.89000e+00
4.75156e+02	2.98552e-02	1.89000e+00
4.88791e+02	3.06743e-02	1.89000e+00
5.02425e+02	3.15152e-02	1.89000e+00
5.16060e+02	3.23384e-02	1.89000e+00
5.29695e+02	3.32055e-02	1.89000e+00
5.42033e+02	3.39764e-02	1.89000e+00
5.54040e+02	3.47324e-02	1.89000e+00
5.66120e+02	3.54884e-02	1.89000e+00
5.78467e+02	3.62443e-02	1.89000e+00
5.90719e+02	3.70003e-02	1.89000e+00
6.02670e+02	3.77563e-02	1.89000e+00
6.14303e+02	3.85122e-02	1.89000e+00
6.25074e+02	3.92682e-02	1.89000e+00
6.35745e+02	4.00242e-02	1.89000e+00
6.46390e+02	4.07801e-02	1.89000e+00
6.57275e+02	4.15361e-02	1.89000e+00
6.66041e+02	4.21423e-02	1.89000e+00
6.79607e+02	4.30480e-02	1.89000e+00
6.90212e+02	4.38040e-02	1.89000e+00
7.00512e+02	4.45599e-02	1.89000e+00
7.11072e+02	4.53159e-02	1.89000e+00
7.20580e+02	4.59827e-02	1.89000e+00
7.32238e+02	4.68278e-02	1.89000e+00
7.42239e+02	4.75838e-02	1.89000e+00
7.52215e+02	4.83398e-02	1.89000e+00
7.61484e+02	4.90461e-02	1.89000e+00
7.71599e+02	4.98517e-02	1.89000e+00
7.80917e+02	5.06077e-02	1.89000e+00
7.88753e+02	5.12800e-02	1.89000e+00
8.00058e+02	5.21196e-02	1.89000e+00
8.09846e+02	5.28756e-02	1.89000e+00
8.19356e+02	5.36315e-02	1.89000e+00
8.28587e+02	5.43875e-02	1.89000e+00
8.37725e+02	5.51434e-02	1.89000e+00
8.46223e+02	5.58994e-02	1.89000e+00
8.54894e+02	5.66554e-02	1.89000e+00
8.63637e+02	5.74113e-02	1.89000e+00
8.72326e+02	5.81673e-02	1.89000e+00
8.81043e+02	5.89233e-02	1.89000e+00
8.89563e+02	5.96792e-02	1.89000e+00
8.97830e+02	6.04238e-02	1.89000e+00
9.06484e+02	6.11912e-02	1.89000e+00
9.14766e+02	6.19471e-02	1.89000e+00
9.22885e+02	6.27031e-02	1.89000e+00
9.30897e+02	6.34591e-02	1.89000e+00
9.38734e+02	6.42007e-02	1.89000e+00
9.46860e+02	6.49710e-02	1.89000e+00
9.54799e+02	6.57270e-02	1.89000e+00
9.62541e+02	6.64829e-02	1.89000e+00
9.69996e+02	6.72389e-02	1.89000e+00
9.77577e+02	6.79948e-02	1.89000e+00
9.85165e+02	6.87508e-02	1.89000e+00
9.92485e+02	6.95068e-02	1.89000e+00
9.99772e+02	7.02627e-02	1.89000e+00
1.00691e+03	7.09887e-02	1.89000e+00
1.01452e+03	7.17747e-02	1.89000e+00
1.02161e+03	7.25306e-02	1.89000e+00
1.02886e+03	7.32866e-02	1.89000e+00
1.03627e+03	7.40426e-02	1.89000e+00
1.04344e+03	7.47985e-02	1.89000e+00
1.05049e+03	7.55545e-02	1.89000e+00
1.05756e+03	7.63105e-02	1.89000e+00
1.06464e+03	7.70664e-02	1.89000e+00
1.07158e+03	7.78224e-02	1.89000e+00
1.07848e+03	7.85783e-02	1.89000e+00
1.08526e+03	7.93343e-02	1.89000e+00
1.09200e+03	8.00903e-02	1.89000e+00
1.09854e+03	8.08462e-02	1.89000e+00
1.10500e+03	8.16022e-02	1.89000e+00
1.11153e+03	8.23582e-02	1.89000e+00
1.11814e+03	8.31141e-02	1.89000e+00
1.12460e+03	8.38701e-02	1.89000e+00
1.13085e+03	8.46261e-02	1.89000e+00
1.13723e+03	8.53820e-02	1.89000e+00
1.14397e+03	8.61380e-02	1.89000e+00
1.15020e+03	8.68940e-02	1.89000e+00
1.15643e+03	8.76499e-02	1.89000e+00
1.16265e+03	8.84059e-02	1.89000e+00
1.16905e+03	8.91619e-02	1.89000e+00
1.17561e+03	8.99178e-02	1.89000e+00
1.18212e+03	9.06738e-02	1.89000e+00
1.18838e+03	9.14297e-02	1.89000e+00
1.19406e+03	9.21857e-02	1.89000e+00
1.20007e+03	9.29417e-02	1.89000e+00
1.20619e+03	9.36976e-02	1.89000e+00
1.21230e+03	9.44536e-02	1.89000e+00
1.21840e+03	9.52096e-02	1.89000e+00
1.22445e+03	9.59655e-02	1.89000e+00
1.23047e+03	9.67215e-02	1.89000e+00
1.23649e+03	9.74775e-02	1.89000e+00
1.24236e+03	9.82334e-02	1.89000e+00
1.24802e+03	9.89894e-02	1.89000e+00
1.25367e+03	9.97454e-02	1.89000e+00
1.25948e+03	1.00501e-01	1.89000e+00
1.26546e+03	1.01257e-01	1.89000e+00
1.27143e+03	1.02013e-01	1.89000e+00
1.27741e+03	1.02769e-01	1.89000e+00
1.28309e+03	1.03525e-01	1.89000e+00
1.28876e+03	1.04281e-01	1.89000e+00
1.29450e+03	1.05037e-01	1.89000e+00
1.30025e+03	1.05793e-01	1.89000e+00
1.30577e+03	1.06549e-01	1.89000e+00
1.31128e+03	1.07305e-01	1.89000e+00
1.31678e+03	1.08061e-01	1.89000e+00
1.32258e+03	1.08817e-01	1.89000e+00
1.32849e+03	1.09573e-01	1.89000e+00
1.33414e+03	1.10299e-01	1.89000e+00
1.33966e+03	1.11085e-01	1.89000e+00
1.34505e+03	1.11841e-01	1.89000e+00
1.35050e+03	1.12597e-01	1.89000e+00
1.35624e+03	1.13353e-01	1.89000e+00
1.36202e+03	1.14109e-01	1.89000e+00
1.36773e+03	1.14865e-01	1.89000e+00
1.37323e+03	1.15621e-01	1.89000e+00
1.37870e+03	1.16377e-01	1.89000e+00
1.38438e+03	1.17133e-01	1.89000e+00
1.39037e+03	1.17889e-01	1.89000e+00
1.39642e+03	1.18644e-01	1.89000e+00
1.40213e+03	1.19400e-01	1.89000e+00
1.40757e+03	1.20156e-01	1.89000e+00
1.41301e+03	1.20912e-01	1.89000e+00
1.41871e+03	1.21668e-01	1.89000e+00
1.42469e+03	1.22424e-01	1.89000e+00
1.43068e+03	1.23180e-01	1.89000e+00
1.43639e+03	1.23936e-01	1.89000e+00
1.44208e+03	1.24692e-01	1.89000e+00
1.44781e+03	1.25448e-01	1.89000e+00
1.45367e+03	1.26204e-01	1.89000e+00
1.45964e+03	1.26960e-01	1.89000e+00
1.46559e+03	1.27716e-01	1.89000e+00
1.47092e+03	1.28472e-01	1.89000e+00
1.47655e+03	1.29228e-01	1.89000e+00
1.48217e+03	1.29984e-01	1.89000e+00
1.48834e+03	1.30740e-01	1.89000e+00
1.49473e+03	1.31496e-01	1.89000e+00
1.50027e+03	1.32252e-01	1.89000e+00
1.50582e+03	1.33008e-01	1.89000e+00
1.51137e+03	1.33764e-01	1.89000e+00
1.51709e+03	1.34520e-01	1.89000e+00
1.52337e+03	1.35276e-01	1.89000e+00
1.53070e+03	1.36032e-01	1.89000e+00
1.53735e+03	1.36788e-01	1.89000e+00
1.54354e+03	1.37544e-01	1.89000e+00
1.54972e+03	1.38300e-01	1.89000e+00
1.55583e+03	1.39056e-01	1.89000e+00
1.56142e+03	1.39811e-01	1.89000e+00
1.56701e+03	1.40567e-01	1.89000e+00
1.57268e+03	1.41323e-01	1.89000e+00
1.57867e+03	1.42079e-01	1.89000e+00
1.58470e+03	1.42835e-01	1.89000e+00
1.59074e+03	1.43591e-01	1.89000e+00
1.59677e+03	1.44347e-01	1.89000e+00
1.60281e+03	1.45103e-01	1.89000e+00
1.60885e+03	1.45859e-01	1.89000e+00
1.61488e+03	1.46615e-01	1.89000e+00
1.62047e+03	1.47315e-01	1.89000e+00
1.62719e+03	1.48127e-01	1.89000e+00
1.63354e+03	1.48883e-01	1.89000e+00
1.64030e+03	1.49639e-01	1.89000e+00
1.64669e+03	1.50395e-01	1.89000e+00
1.65297e+03	1.51151e-01	1.89000e+00
1.65961e+03	1.51907e-01	1.89000e+00
1.66600e+03	1.52663e-01	1.89000e+00
1.67237e+03	1.53419e-01	1.89000e+00
1.67955e+03	1.54175e-01	1.89000e+00
1.68602e+03	1.54931e-01	1.89000e+00
1.69260e+03	1.55687e-01	1.89000e+00
1.69946e+03	1.56443e-01	1.89000e+00
1.70605e+03	1.57199e-01	1.89000e+00
1.71304e+03	1.57955e-01	1.89000e+00
1.71978e+03	1.58711e-01	1.89000e+00
1.72648e+03	1.59467e-01	1.89000e+00
1.73371e+03	1.60223e-01	1.89000e+00
1.74055e+03	1.60978e-01	1.89000e+00
1.74787e+03	1.61734e-01	1.89000e+00
1.75484e+03	1.62490e-01	1.89000e+00
1.76203e+03	1.63246e-01	1.89000e+00
1.76939e+03	1.64002e-01	1.89000e+00
1.77652e+03	1.64758e-01	1.89000e+00
1.78408e+03	1.65500e-01	1.89000e+00
1.79153e+03	1.66270e-01	1.89000e+00
1.79938e+03	1.67026e-01	1.89000e+00
1.80687e+03	1.67782e-01	1.89000e+00
1.61559e+02	9.29192e-03	2.21000e+00
1.74843e+02	9.78557e-03	2.21000e+00
1.88828e+02	1.03198e-02	2.21000e+00
2.02463e+02	1.08819e-02	2.21000e+00
2.16098e+02	1.14020e-02	2.21000e+00
2.29732e+02	1.19214e-02	2.21000e+00
2.43367e+02	1.24261e-02	2.21000e+00
2.57002e+02	1.29054e-02	2.21000e+00
2.70636e+02	1.35120e-02	2.21000e+00
2.84271e+02	1.40478e-02	2.21000e+00
2.97905e+02	1.45625e-02	2.21000e+00
3.11540e+02	1.50419e-02	2.21000e+00
3.25175e+02	1.55630e-02	2.21000e+00
3.38809e+02	1.60744e-02	2.21000e+00
3.52444e+02	1.65708e-02	2.21000e+00
3.66079e+02	1.70526e-02	2.21000e+00
3.79713e+02	1.76512e-02	2.21000e+00
3.91730e+02	1.81012e-02	2.21000e+00
4.06983e+02	1.86704e-02	2.21000e+00
4.20617e+02	1.91616e-02	2.21000e+00
4.32494e+02	1.96131e-02	2.21000e+00
4.47887e+02	2.01770e-02	2.21000e+00
4.61521e+02	2.06944e-02	2.21000e+00
4.72833e+02	2.11250e-02	2.21000e+00
4.88791e+02	2.17808e-02	2.21000e+00
5.02425e+02	2.23618e-02	2.21000e+00
5.16060e+02	2.29200e-02	2.21000e+00
5.27231e+02	2.33929e-02	2.21000e+00
5.43329e+02	2.40882e-02	2.21000e+00
5.56964e+02	2.46677e-02	2.21000e+00
5.70599e+02	2.52360e-02	2.21000e+00
5.84233e+02	2.57842e-02	2.21000e+00
5.97868e+02	2.63497e-02	2.21000e+00
6.11503e+02	2.69422e-02	2.21000e+00
6.25137e+02	2.75613e-02	2.21000e+00
6.38772e+02	2.82221e-02	2.21000e+00
6.52407e+02	2.88455e-02	2.21000e+00
6.65896e+02	2.94407e-02	2.21000e+00
6.79676e+02	3.00171e-02	2.21000e+00
6.93311e+02	3.06589e-02	2.21000e+00
7.06945e+02	3.13146e-02	2.21000e+00
7.20580e+02	3.19116e-02	2.21000e+00
7.32427e+02	3.24645e-02	2.21000e+00
7.47849e+02	3.32131e-02	2.21000e+00
7.61484e+02	3.38756e-02	2.21000e+00
7.75119e+02	3.45767e-02	2.21000e+00
7.88753e+02	3.53118e-02	2.21000e+00
8.02388e+02	3.59594e-02	2.21000e+00
8.16022e+02	3.66150e-02	2.21000e+00
8.29657e+02	3.73453e-02	2.21000e+00
8.43292e+02	3.80713e-02	2.21000e+00
8.56926e+02	3.87897e-02	2.21000e+00
8.70561e+02	3.95192e-02	2.21000e+00
8.84196e+02	4.02613e-02	2.21000e+00
8.97830e+02	4.10083e-02	2.21000e+00
9.11465e+02	4.17678e-02	2.21000e+00
9.25100e+02	4.25361e-02	2.21000e+00
9.38734e+02	4.33322e-02	2.21000e+00
9.52369e+02	4.41542e-02	2.21000e+00
9.66004e+02	4.49762e-02	2.21000e+00
9.79638e+02	4.57943e-02	2.21000e+00
9.93273e+02	4.66313e-02	2.21000e+00
1.00691e+03	4.74677e-02	2.21000e+00
1.02054e+03	4.83203e-02	2.21000e+00
1.03303e+03	4.90957e-02	2.21000e+00
1.04495e+03	4.98517e-02	2.21000e+00
1.05686e+03	5.06077e-02	2.21000e+00
1.06854e+03	5.13636e-02	2.21000e+00
1.08000e+03	5.21196e-02	2.21000e+00
1.09144e+03	5.28756e-02	2.21000e+00
1.10234e+03	5.36315e-02	2.21000e+00
1.11318e+03	5.43875e-02	2.21000e+00
1.12399e+03	5.51434e-02	2.21000e+00
1.13477e+03	5.58994e-02	2.21000e+00
1.14577e+03	5.66554e-02	2.21000e+00
1.15647e+03	5.74113e-02	2.21000e+00
1.16729e+03	5.81673e-02	2.21000e+00
1.17808e+03	5.89233e-02	2.21000e+00
1.18853e+03	5.96792e-02	2.21000e+00
1.19779e+03	6.03501e-02	2.21000e+00
1.20918e+03	6.11912e-02	2.21000e+00
1.21914e+03	6.19471e-02	2.21000e+00
1.22909e+03	6.27031e-02	2.21000e+00
1.23870e+03	6.34402e-02	2.21000e+00
1.24862e+03	6.42150e-02	2.21000e+00
1.25827e+03	6.49710e-02	2.21000e+00
1.26797e+03	6.57270e-02	2.21000e+00
1.27749e+03	6.64829e-02	2.21000e+00
1.28707e+03	6.72389e-02	2.21000e+00
1.29671e+03	6.79948e-02	2.21000e+00
1.30598e+03	6.87508e-02	2.21000e+00
1.31518e+03	6.95068e-02	2.21000e+00
1.32438e+03	7.02627e-02	2.21000e+00
1.33348e+03	7.10187e-02	2.21000e+00
1.34260e+03	7.17747e-02	2.21000e+00
1.35173e+03	7.25306e-02	2.21000e+00
1.36095e+03	7.32866e-02	2.21000e+00
1.36980e+03	7.40426e-02	2.21000e+00
1.37864e+03	7.47985e-02	2.21000e+00
1.38768e+03	7.55545e-02	2.21000e+00
1.39661e+03	7.63105e-02	2.21000e+00
1.40528e+03	7.70664e-02	2.21000e+00
1.41419e+03	7.78224e-02	2.21000e+00
1.42303e+03	7.85783e-02	2.21000e+00
1.43178e+03	7.93343e-02	2.21000e+00
1.44047e+03	8.00903e-02	2.21000e+00
1.44910e+03	8.08462e-02	2.21000e+00
1.45685e+03	8.15197e-02	2.21000e+00
1.46631e+03	8.23582e-02	2.21000e+00
1.47455e+03	8.31141e-02	2.21000e+00
1.48291e+03	8.38701e-02	2.21000e+00
1.49120e+03	8.46261e-02	2.21000e+00
1.49941e+03	8.53820e-02	2.21000e+00
1.50776e+03	8.61380e-02	2.21000e+00
1.51608e+03	8.68940e-02	2.21000e+00
1.52454e+03	8.76499e-02	2.21000e+00
1.53289e+03	8.84059e-02	2.21000e+00
1.54107e+03	8.91619e-02	2.21000e+00
1.54951e+03	8.99178e-02	2.21000e+00
1.55788e+03	9.06738e-02	2.21000e+00
1.56593e+03	9.13947e-02	2.21000e+00
1.57450e+03	9.21857e-02	2.21000e+00
1.58262e+03	9.29417e-02	2.21000e+00
1.59094e+03	9.36976e-02	2.21000e+00
1.59916e+03	9.44536e-02	2.21000e+00
1.60671e+03	9.52096e-02	2.21000e+00
1.61486e+03	9.59655e-02	2.21000e+00
1.62299e+03	9.67215e-02	2.21000e+00
1.63117e+03	9.74775e-02	2.21000e+00
1.63921e+03	9.82334e-02	2.21000e+00
1.64705e+03	9.89894e-02	2.21000e+00
1.65514e+03	9.97454e-02	2.21000e+00
1.66324e+03	1.00501e-01	2.21000e+00
1.67137e+03	1.01257e-01	2.21000e+00
1.67972e+03	1.02013e-01	2.21000e+00
1.68829e+03	1.02769e-01	2.21000e+00
1.69689e+03	1.03525e-01	2.21000e+00
1.70552e+03	1.04281e-01	2.21000e+00
1.71360e+03	1.05037e-01	2.21000e+00
1.72152e+03	1.05793e-01	2.21000e+00
1.72953e+03	1.06549e-01	2.21000e+00
1.73750e+03	1.07305e-01	2.21000e+00
1.74542e+03	1.08061e-01	2.21000e+00
1.75392e+03	1.08817e-01	2.21000e+00
1.76279e+03	1.09573e-01	2.21000e+00
1.77045e+03	1.10228e-01	2.21000e+00
1.78047e+03	1.11085e-01	2.21000e+00
1.78881e+03	1.11841e-01	2.21000e+00
1.79713e+03	1.12597e-01	2.21000e+00
1.80556e+03	1.13353e-01	2.21000e+00
1.81394e+03	1.14109e-01	2.21000e+00
1.82242e+03	1.14865e-01	2.21000e+00
1.83104e+03	1.15621e-01	2.21000e+00
1.83862e+03	1.16279e-01	2.21000e+00
1.84845e+03	1.17133e-01	2.21000e+00
1.85715e+03	1.17889e-01	2.21000e+00
1.86574e+03	1.18644e-01	2.21000e+00
1.87440e+03	1.19400e-01	2.21000e+00
1.88337e+03	1.20156e-01	2.21000e+00
1.89238e+03	1.20912e-01	2.21000e+00
1.90137e+03	1.21668e-01	2.21000e+00
1.91015e+03	1.22424e-01	2.21000e+00
1.91941e+03	1.23180e-01	2.21000e+00
1.92867e+03	1.23936e-01	2.21000e+00
1.93791e+03	1.24692e-01	2.21000e+00
1.94711e+03	1.25448e-01	2.21000e+00
1.95660e+03	1.26204e-01	2.21000e+00
1.96638e+03	1.26960e-01	2.21000e+00
1.97497e+03	1.27623e-01	2.21000e+00
1.98594e+03	1.28472e-01	2.21000e+00
1.99549e+03	1.29228e-01	2.21000e+00
2.00536e+03	1.29984e-01	2.21000e+00
2.01527e+03	1.30740e-01	2.21000e+00
2.02516e+03	1.31496e-01	2.21000e+00
2.03505e+03	1.32252e-01	2.21000e+00
2.04510e+03	1.33008e-01	2.21000e+00
2.05521e+03	1.33764e-01	2.21000e+00
2.06529e+03	1.34520e-01	2.21000e+00
2.07542e+03	1.35276e-01	2.21000e+00
2.08405e+03	1.35864e-01	2.21000e+00
2.09768e+03	1.36762e-01	2.21000e+00
2.10955e+03	1.37544e-01	2.21000e+00
2.12025e+03	1.38300e-01	2.21000e+00
2.13135e+03	1.39056e-01	2.21000e+00
2.14265e+03	1.39811e-01	2.21000e+00
2.15222e+03	1.40452e-01	2.21000e+00
2.16574e+03	1.41323e-01	2.21000e+00
2.17778e+03	1.42079e-01	2.21000e+00
2.19000e+03	1.42835e-01	2.21000e+00
2.20224e+03	1.43591e-01	2.21000e+00
2.21537e+03	1.44347e-01	2.21000e+00
2.22952e+03	1.45103e-01	2.21000e+00
2.24310e+03	1.45859e-01	2.21000e+00
2.25636e+03	1.46615e-01	2.21000e+00
2.27165e+03	1.47371e-01	2.21000e+00
1.61559e+02	6.71623e-03	2.60000e+00
1.75194e+02	7.09137e-03	2.60000e+00
1.88828e+02	7.44287e-03	2.60000e+00
2.02463e+02	7.84899e-03	2.60000e+00
2.16098e+02	8.21190e-03	2.60000e+00
2.29732e+02	8.58451e-03	2.60000e+00
2.43367e+02	8.92862e-03	2.60000e+00
2.57002e+02	9.26951e-03	2.60000e+00
2.70636e+02	9.70707e-03	2.60000e+00
2.84271e+02	1.00883e-02	2.60000e+00
2.97905e+02	1.04447e-02	2.60000e+00
3.11540e+02	1.07827e-02	2.60000e+00
3.25175e+02	1.11410e-02	2.60000e+00
3.38809e+02	1.15023e-02	2.60000e+00
3.52444e+02	1.18484e-02	2.60000e+00
3.66079e+02	1.21680e-02	2.60000e+00
3.79713e+02	1.25994e-02	2.60000e+00
3.93348e+02	1.29590e-02	2.60000e+00
4.06983e+02	1.33097e-02	2.60000e+00
4.20617e+02	1.36351e-02	2.60000e+00
4.34252e+02	1.40059e-02	2.60000e+00
4.47547e+02	1.43214e-02	2.60000e+00
4.61521e+02	1.46901e-02	2.60000e+00
