# These isoelasticity lines were interpolated from a volume-deformation
# look-up table which was extracted from FEM data and complemented with
# analytical data (https://doi.org/10.6084/m9.figshare.12155064.v4 with
# scripts/fem2iso_volume.py). An equivalent channel radius for a square
# channel (factor of 1.094) is used in the 2D axis-symmetric model (see
# also supplement S3 in https://doi.org/10.1016/j.bpj.2015.09.006). The
# improved look-up table (with polynomial extrapolation of isoelastics)
# as introduced in dclab 0.46.0 was used here.
#
# BEGIN METADATA
# {
#   "authors": "D. Mokbel, M. Mokbel, L.D. Wittwer, S. Aland",
#   "channel_width": 20.0,
#   "channel_width_unit": "um",
#   "commit_hash": "43f37eaa",
#   "date": "2019-11-13",
#   "dimensionality": "2Daxis",
#   "flow_rate": 0.04,
#   "flow_rate_unit": "uL/s",
#   "fluid_density": 1000.0,
#   "fluid_density_unit": "kg m^-3",
#   "fluid_viscosity": 15.0,
#   "fluid_viscosity_unit": "mPa s",
#   "lut identifier": "LE-2D-FEM-19",
#   "method": "FEM",
#   "model": "linear elastic",
#   "publication": "https://doi.org/10.1021/acsbiomaterials.6b00558",
#   "software": "custom C++ code",
#   "solid_density": 1000.0,
#   "solid_density_unit": "kg m^-3",
#   "summary": "2D-axis-symmetric FEM simulation with a linear elastic model"
# }
# END METADATA
#
# volume [um^3]	deform	emodulus [kPa]
3.29398e+02	3.17085e-02	1.59000e+00
3.38500e+02	3.24645e-02	1.59000e+00
3.47808e+02	3.32205e-02	1.59000e+00
3.57130e+02	3.39764e-02	1.59000e+00
3.65121e+02	3.47324e-02	1.59000e+00
3.73998e+02	3.54884e-02	1.59000e+00
3.82708e+02	3.62443e-02	1.59000e+00
3.91361e+02	3.70003e-02	1.59000e+00
4.00281e+02	3.77563e-02	1.59000e+00
4.09094e+02	3.85122e-02	1.59000e+00
4.17913e+02	3.92682e-02	1.59000e+00
4.26452e+02	4.00242e-02	1.59000e+00
4.34252e+02	4.06885e-02	1.59000e+00
4.43952e+02	4.15361e-02	1.59000e+00
4.52302e+02	4.22921e-02	1.59000e+00
4.60869e+02	4.30480e-02	1.59000e+00
4.69208e+02	4.38040e-02	1.59000e+00
4.77109e+02	4.45599e-02	1.59000e+00
4.85001e+02	4.53159e-02	1.59000e+00
4.92815e+02	4.60719e-02	1.59000e+00
5.00743e+02	4.68278e-02	1.59000e+00
5.08282e+02	4.75838e-02	1.59000e+00
5.15737e+02	4.83398e-02	1.59000e+00
5.23100e+02	4.90957e-02	1.59000e+00
5.29695e+02	4.97904e-02	1.59000e+00
5.37390e+02	5.06077e-02	1.59000e+00
5.44417e+02	5.13636e-02	1.59000e+00
5.51816e+02	5.21196e-02	1.59000e+00
5.58838e+02	5.28756e-02	1.59000e+00
5.66062e+02	5.36315e-02	1.59000e+00
5.73505e+02	5.43875e-02	1.59000e+00
5.80493e+02	5.51434e-02	1.59000e+00
5.87748e+02	5.58994e-02	1.59000e+00
5.94864e+02	5.66554e-02	1.59000e+00
6.01752e+02	5.74113e-02	1.59000e+00
6.08592e+02	5.81673e-02	1.59000e+00
6.15299e+02	5.89233e-02	1.59000e+00
6.21802e+02	5.96792e-02	1.59000e+00
6.28207e+02	6.04352e-02	1.59000e+00
6.34514e+02	6.11912e-02	1.59000e+00
6.40966e+02	6.19471e-02	1.59000e+00
6.47449e+02	6.27031e-02	1.59000e+00
