# These isoelasticity lines were interpolated from a volume-deformation
# look-up table which was extracted from FEM data and complemented with
# analytical data (https://doi.org/10.6084/m9.figshare.12155064.v3 with
# scripts/fem2iso_volume.py). An equivalent channel radius for a square
# channel (factor of 1.094) is used in the 2D axis-symmetric model (see
# also supplement S3 in https://doi.org/10.1016/j.bpj.2015.09.006).
#
# BEGIN METADATA
# {
#   "authors": "D. Mokbel, M. Mokbel, L.D. Wittwer, S. Aland",
#   "channel_width": 20.0,
#   "channel_width_unit": "um",
#   "commit_hash": "43f37eaa",
#   "date": "2019-11-13",
#   "dimensionality": "2Daxis",
#   "flow_rate": 0.04,
#   "flow_rate_unit": "uL/s",
#   "fluid_density": 1000.0,
#   "fluid_density_unit": "kg m^-3",
#   "fluid_viscosity": 15.0,
#   "fluid_viscosity_unit": "mPa s",
#   "lut identifier": "LE-2D-FEM-19",
#   "method": "FEM",
#   "model": "linear elastic",
#   "publication": "https://doi.org/10.1021/acsbiomaterials.6b00558",
#   "software": "custom C++ code",
#   "solid_density": 1000.0,
#   "solid_density_unit": "kg m^-3",
#   "summary": "2D-axis-symmetric FEM simulation with a linear elastic model"
# }
# END METADATA
#
# volume [um^3]	deform	emodulus [kPa]
6.94867e+02	2.83869e-02	2.29000e+00
7.10097e+02	2.90320e-02	2.29000e+00
7.31436e+02	2.99153e-02	2.29000e+00
7.53273e+02	3.08787e-02	2.29000e+00
7.71017e+02	3.16892e-02	2.29000e+00
7.86247e+02	3.24386e-02	2.29000e+00
8.01477e+02	3.31053e-02	2.29000e+00
8.16707e+02	3.37697e-02	2.29000e+00
8.36518e+02	3.47323e-02	2.29000e+00
8.56538e+02	3.56956e-02	2.29000e+00
8.76258e+02	3.66590e-02	2.29000e+00
8.92856e+02	3.74868e-02	2.29000e+00
9.08086e+02	3.82574e-02	2.29000e+00
9.23316e+02	3.90297e-02	2.29000e+00
9.38546e+02	3.98211e-02	2.29000e+00
9.53776e+02	4.06350e-02	2.29000e+00
9.69392e+02	4.14760e-02	2.29000e+00
9.87028e+02	4.24394e-02	2.29000e+00
1.00439e+03	4.34028e-02	2.29000e+00
1.02125e+03	4.43662e-02	2.29000e+00
1.03809e+03	4.53296e-02	2.29000e+00
1.05478e+03	4.62930e-02	2.29000e+00
1.07132e+03	4.72564e-02	2.29000e+00
1.08750e+03	4.82198e-02	2.29000e+00
1.10300e+03	4.91832e-02	2.29000e+00
1.11822e+03	5.01466e-02	2.29000e+00
1.13356e+03	5.11100e-02	2.29000e+00
1.14904e+03	5.20734e-02	2.29000e+00
1.16425e+03	5.30368e-02	2.29000e+00
1.17954e+03	5.40001e-02	2.29000e+00
1.19454e+03	5.49635e-02	2.29000e+00
1.20935e+03	5.59269e-02	2.29000e+00
1.22336e+03	5.68903e-02	2.29000e+00
1.23737e+03	5.78537e-02	2.29000e+00
1.25116e+03	5.88171e-02	2.29000e+00
1.26488e+03	5.97805e-02	2.29000e+00
1.27827e+03	6.07439e-02	2.29000e+00
1.29163e+03	6.17073e-02	2.29000e+00
1.30489e+03	6.26707e-02	2.29000e+00
1.31929e+03	6.37411e-02	2.29000e+00
1.33452e+03	6.48800e-02	2.29000e+00
1.34975e+03	6.60234e-02	2.29000e+00
1.36498e+03	6.71715e-02	2.29000e+00
1.38021e+03	6.83253e-02	2.29000e+00
1.39447e+03	6.94145e-02	2.29000e+00
1.40704e+03	7.03779e-02	2.29000e+00
1.41962e+03	7.13413e-02	2.29000e+00
1.43219e+03	7.23046e-02	2.29000e+00
1.44435e+03	7.32680e-02	2.29000e+00
1.45657e+03	7.42314e-02	2.29000e+00
1.47159e+03	7.54570e-02	2.29000e+00
1.48682e+03	7.67237e-02	2.29000e+00
1.50205e+03	7.79873e-02	2.29000e+00
1.51474e+03	7.90484e-02	2.29000e+00
1.52619e+03	8.00118e-02	2.29000e+00
1.53780e+03	8.09752e-02	2.29000e+00
1.54943e+03	8.19386e-02	2.29000e+00
1.56297e+03	8.30599e-02	2.29000e+00
1.57820e+03	8.43448e-02	2.29000e+00
1.59343e+03	8.56320e-02	2.29000e+00
1.60673e+03	8.67556e-02	2.29000e+00
1.61782e+03	8.77190e-02	2.29000e+00
1.62902e+03	8.86824e-02	2.29000e+00
1.64030e+03	8.96458e-02	2.29000e+00
1.65435e+03	9.08795e-02	2.29000e+00
1.66958e+03	9.22157e-02	2.29000e+00
1.68463e+03	9.34993e-02	2.29000e+00
1.69625e+03	9.44627e-02	2.29000e+00
1.70789e+03	9.54261e-02	2.29000e+00
1.71921e+03	9.63895e-02	2.29000e+00
1.73050e+03	9.73857e-02	2.29000e+00
1.74573e+03	9.87570e-02	2.29000e+00
1.76096e+03	1.00076e-01	2.29000e+00
1.77469e+03	1.01206e-01	2.29000e+00
1.78624e+03	1.02170e-01	2.29000e+00
1.79768e+03	1.03133e-01	2.29000e+00
1.80896e+03	1.04097e-01	2.29000e+00
1.82188e+03	1.05203e-01	2.29000e+00
1.83711e+03	1.06512e-01	2.29000e+00
1.85234e+03	1.07787e-01	2.29000e+00
1.86583e+03	1.08914e-01	2.29000e+00
1.87738e+03	1.09877e-01	2.29000e+00
1.88903e+03	1.10840e-01	2.29000e+00
1.90083e+03	1.11804e-01	2.29000e+00
1.91326e+03	1.12817e-01	2.29000e+00
1.92849e+03	1.14045e-01	2.29000e+00
1.94372e+03	1.15271e-01	2.29000e+00
1.95895e+03	1.16474e-01	2.29000e+00
1.97346e+03	1.17584e-01	2.29000e+00
1.98595e+03	1.18548e-01	2.29000e+00
1.99848e+03	1.19511e-01	2.29000e+00
2.01107e+03	1.20474e-01	2.29000e+00
2.02373e+03	1.21438e-01	2.29000e+00
2.03644e+03	1.22401e-01	2.29000e+00
2.05033e+03	1.23452e-01	2.29000e+00
2.06556e+03	1.24610e-01	2.29000e+00
2.08079e+03	1.25759e-01	2.29000e+00
2.09602e+03	1.26774e-01	2.29000e+00
2.11125e+03	1.27788e-01	2.29000e+00
2.12648e+03	1.28807e-01	2.29000e+00
2.14171e+03	1.29847e-01	2.29000e+00
2.15694e+03	1.30887e-01	2.29000e+00
2.17217e+03	1.31927e-01	2.29000e+00
2.18740e+03	1.32979e-01	2.29000e+00
2.20161e+03	1.33962e-01	2.29000e+00
2.21659e+03	1.34925e-01	2.29000e+00
2.23309e+03	1.35841e-01	2.29000e+00
2.24832e+03	1.36687e-01	2.29000e+00
2.26355e+03	1.37610e-01	2.29000e+00
2.27878e+03	1.38569e-01	2.29000e+00
2.29401e+03	1.39545e-01	2.29000e+00
2.30924e+03	1.40541e-01	2.29000e+00
2.32447e+03	1.41560e-01	2.29000e+00
2.33970e+03	1.42599e-01	2.29000e+00
2.34018e+03	1.42632e-01	2.29000e+00
1.61819e+02	6.25459e-03	2.70000e+00
1.84836e+02	6.79381e-03	2.70000e+00
2.07509e+02	7.40905e-03	2.70000e+00
2.22739e+02	7.78334e-03	2.70000e+00
2.53199e+02	8.48686e-03	2.70000e+00
2.68429e+02	8.93557e-03	2.70000e+00
2.98766e+02	9.68399e-03	2.70000e+00
3.14119e+02	1.00473e-02	2.70000e+00
3.39403e+02	1.06474e-02	2.70000e+00
3.59809e+02	1.11084e-02	2.70000e+00
3.78643e+02	1.16108e-02	2.70000e+00
4.05498e+02	1.22774e-02	2.70000e+00
4.20728e+02	1.26043e-02	2.70000e+00
4.51188e+02	1.33237e-02	2.70000e+00
4.66418e+02	1.36879e-02	2.70000e+00
4.96878e+02	1.44836e-02	2.70000e+00
5.12108e+02	1.48831e-02	2.70000e+00
5.34290e+02	1.54644e-02	2.70000e+00
5.57798e+02	1.60727e-02	2.70000e+00
5.73028e+02	1.64602e-02	2.70000e+00
6.03487e+02	1.72589e-02	2.70000e+00
6.18717e+02	1.76869e-02	2.70000e+00
6.41283e+02	1.83545e-02	2.70000e+00
6.64407e+02	1.90097e-02	2.70000e+00
6.79637e+02	1.93669e-02	2.70000e+00
7.10097e+02	2.02125e-02	2.70000e+00
7.25327e+02	2.06589e-02	2.70000e+00
7.45568e+02	2.12447e-02	2.70000e+00
7.71017e+02	2.20150e-02	2.70000e+00
7.86247e+02	2.25200e-02	2.70000e+00
8.09170e+02	2.31715e-02	2.70000e+00
8.31936e+02	2.38897e-02	2.70000e+00
8.47166e+02	2.43682e-02	2.70000e+00
8.70310e+02	2.50983e-02	2.70000e+00
8.92856e+02	2.58318e-02	2.70000e+00
9.08086e+02	2.63295e-02	2.70000e+00
9.28997e+02	2.70251e-02	2.70000e+00
9.53776e+02	2.78831e-02	2.70000e+00
9.69006e+02	2.84242e-02	2.70000e+00
9.84236e+02	2.89643e-02	2.70000e+00
1.01073e+03	2.99153e-02	2.70000e+00
1.02993e+03	3.06164e-02	2.70000e+00
1.04516e+03	3.11758e-02	2.70000e+00
1.06326e+03	3.18421e-02	2.70000e+00
1.08857e+03	3.28055e-02	2.70000e+00
1.10608e+03	3.35084e-02	2.70000e+00
1.12131e+03	3.41355e-02	2.70000e+00
1.13654e+03	3.47394e-02	2.70000e+00
1.16012e+03	3.56956e-02	2.70000e+00
1.18222e+03	3.66119e-02	2.70000e+00
1.19745e+03	3.72509e-02	2.70000e+00
1.21268e+03	3.78907e-02	2.70000e+00
1.22913e+03	3.85858e-02	2.70000e+00
1.25111e+03	3.95492e-02	2.70000e+00
1.27297e+03	4.05126e-02	2.70000e+00
1.28883e+03	4.12261e-02	2.70000e+00
1.30406e+03	4.19207e-02	2.70000e+00
1.31929e+03	4.26355e-02	2.70000e+00
1.33562e+03	4.34028e-02	2.70000e+00
1.35607e+03	4.43662e-02	2.70000e+00
1.37578e+03	4.53296e-02	2.70000e+00
1.39544e+03	4.62897e-02	2.70000e+00
1.41067e+03	4.70334e-02	2.70000e+00
1.42590e+03	4.77896e-02	2.70000e+00
1.44113e+03	4.85758e-02	2.70000e+00
1.45636e+03	4.93704e-02	2.70000e+00
1.47159e+03	5.01943e-02	2.70000e+00
1.48924e+03	5.11100e-02	2.70000e+00
1.50696e+03	5.20734e-02	2.70000e+00
1.52513e+03	5.30368e-02	2.70000e+00
1.54272e+03	5.40001e-02	2.70000e+00
1.56079e+03	5.49635e-02	2.70000e+00
1.57787e+03	5.59269e-02	2.70000e+00
1.59343e+03	5.68025e-02	2.70000e+00
1.60866e+03	5.76874e-02	2.70000e+00
1.62389e+03	5.85566e-02	2.70000e+00
1.63912e+03	5.94369e-02	2.70000e+00
1.65435e+03	6.03484e-02	2.70000e+00
1.66958e+03	6.12688e-02	2.70000e+00
1.68481e+03	6.21592e-02	2.70000e+00
1.70004e+03	6.30288e-02	2.70000e+00
1.71527e+03	6.38863e-02	2.70000e+00
1.73050e+03	6.48526e-02	2.70000e+00
1.74573e+03	6.58140e-02	2.70000e+00
1.76096e+03	6.67507e-02	2.70000e+00
1.77619e+03	6.76364e-02	2.70000e+00
1.79142e+03	6.85550e-02	2.70000e+00
1.80665e+03	6.95201e-02	2.70000e+00
1.82188e+03	7.04837e-02	2.70000e+00
1.83711e+03	7.14387e-02	2.70000e+00
1.85234e+03	7.23986e-02	2.70000e+00
1.86757e+03	7.33693e-02	2.70000e+00
1.88280e+03	7.43418e-02	2.70000e+00
1.89803e+03	7.52986e-02	2.70000e+00
1.91326e+03	7.62640e-02	2.70000e+00
1.92849e+03	7.72494e-02	2.70000e+00
1.94372e+03	7.82120e-02	2.70000e+00
1.95895e+03	7.91865e-02	2.70000e+00
1.97418e+03	8.01624e-02	2.70000e+00
1.98941e+03	8.11124e-02	2.70000e+00
2.00464e+03	8.21000e-02	2.70000e+00
2.01987e+03	8.30850e-02	2.70000e+00
2.03510e+03	8.40410e-02	2.70000e+00
2.05033e+03	8.50566e-02	2.70000e+00
2.06556e+03	8.60382e-02	2.70000e+00
2.08079e+03	8.70746e-02	2.70000e+00
2.09602e+03	8.79749e-02	2.70000e+00
2.11125e+03	8.88938e-02	2.70000e+00
2.12648e+03	8.98931e-02	2.70000e+00
2.14171e+03	9.08135e-02	2.70000e+00
2.15694e+03	9.17567e-02	2.70000e+00
2.17217e+03	9.28441e-02	2.70000e+00
2.18740e+03	9.38326e-02	2.70000e+00
2.20263e+03	9.47492e-02	2.70000e+00
2.21786e+03	9.57727e-02	2.70000e+00
2.23309e+03	9.66655e-02	2.70000e+00
2.24832e+03	9.76674e-02	2.70000e+00
2.26355e+03	9.86174e-02	2.70000e+00
2.27878e+03	9.94988e-02	2.70000e+00
2.29401e+03	1.00538e-01	2.70000e+00
2.30924e+03	1.01372e-01	2.70000e+00
2.32447e+03	1.02187e-01	2.70000e+00
2.33970e+03	1.03262e-01	2.70000e+00
2.35493e+03	1.04112e-01	2.70000e+00
2.37356e+03	1.05060e-01	2.70000e+00
2.38539e+03	1.06056e-01	2.70000e+00
2.40477e+03	1.06987e-01	2.70000e+00
2.42564e+03	1.07950e-01	2.70000e+00
2.43767e+03	1.08914e-01	2.70000e+00
2.45707e+03	1.09877e-01	2.70000e+00
2.47677e+03	1.10799e-01	2.70000e+00
2.49200e+03	1.11622e-01	2.70000e+00
2.50723e+03	1.12440e-01	2.70000e+00
2.52246e+03	1.13255e-01	2.70000e+00
2.53769e+03	1.14059e-01	2.70000e+00
2.55292e+03	1.14869e-01	2.70000e+00
2.56815e+03	1.15675e-01	2.70000e+00
2.58802e+03	1.16621e-01	2.70000e+00
2.60828e+03	1.17584e-01	2.70000e+00
2.62852e+03	1.18548e-01	2.70000e+00
2.64430e+03	1.19308e-01	2.70000e+00
2.65953e+03	1.20052e-01	2.70000e+00
2.67476e+03	1.20792e-01	2.70000e+00
2.68999e+03	1.21525e-01	2.70000e+00
2.70870e+03	1.22401e-01	2.70000e+00
2.72922e+03	1.23365e-01	2.70000e+00
1.61819e+02	4.42229e-03	3.23000e+00
1.90496e+02	4.86702e-03	3.23000e+00
2.07509e+02	5.20295e-03	3.23000e+00
2.37969e+02	5.69148e-03	3.23000e+00
2.53199e+02	5.91839e-03	3.23000e+00
2.83659e+02	6.52308e-03	3.23000e+00
3.01373e+02	6.79381e-03	3.23000e+00
3.29349e+02	7.26408e-03	3.23000e+00
3.59809e+02	7.70528e-03	3.23000e+00
3.75038e+02	8.01346e-03	3.23000e+00
4.05498e+02	8.52117e-03	3.23000e+00
4.20728e+02	8.72852e-03	3.23000e+00
4.51188e+02	9.22290e-03	3.23000e+00
4.80545e+02	9.68399e-03	3.23000e+00
4.96878e+02	1.00091e-02	3.23000e+00
5.27338e+02	1.05457e-02	3.23000e+00
5.42568e+02	1.08113e-02	3.23000e+00
5.73028e+02	1.13347e-02	3.23000e+00
5.89629e+02	1.16108e-02	3.23000e+00
6.18717e+02	1.21535e-02	3.23000e+00
6.39846e+02	1.25742e-02	3.23000e+00
6.64407e+02	1.30500e-02	3.23000e+00
6.93418e+02	1.35376e-02	3.23000e+00
7.10097e+02	1.38695e-02	3.23000e+00
7.40557e+02	1.44143e-02	3.23000e+00
7.55787e+02	1.47148e-02	3.23000e+00
7.86247e+02	1.53587e-02	3.23000e+00
8.01477e+02	1.56487e-02	3.23000e+00
8.31936e+02	1.62578e-02	3.23000e+00
8.47166e+02	1.65742e-02	3.23000e+00
8.77626e+02	1.72119e-02	3.23000e+00
8.92856e+02	1.75325e-02	3.23000e+00
9.23316e+02	1.81901e-02	3.23000e+00
9.38546e+02	1.85251e-02	3.23000e+00
9.69006e+02	1.92068e-02	3.23000e+00
9.84236e+02	1.95595e-02	3.23000e+00
1.01470e+03	2.02612e-02	3.23000e+00
1.02993e+03	2.06277e-02	3.23000e+00
1.05622e+03	2.12447e-02	3.23000e+00
1.07562e+03	2.17249e-02	3.23000e+00
1.09524e+03	2.22081e-02	3.23000e+00
1.12131e+03	2.29028e-02	3.23000e+00
1.13654e+03	2.32894e-02	3.23000e+00
1.16699e+03	2.40501e-02	3.23000e+00
1.18222e+03	2.44353e-02	3.23000e+00
1.20692e+03	2.50983e-02	3.23000e+00
1.22791e+03	2.56840e-02	3.23000e+00
1.24314e+03	2.61090e-02	3.23000e+00
1.27360e+03	2.70017e-02	3.23000e+00
1.28883e+03	2.74459e-02	3.23000e+00
1.30761e+03	2.79885e-02	3.23000e+00
1.33452e+03	2.87962e-02	3.23000e+00
1.34975e+03	2.92601e-02	3.23000e+00
1.37123e+03	2.99153e-02	3.23000e+00
1.39544e+03	3.06867e-02	3.23000e+00
1.41067e+03	3.11646e-02	3.23000e+00
1.43207e+03	3.18421e-02	3.23000e+00
1.45636e+03	3.26393e-02	3.23000e+00
1.47159e+03	3.31562e-02	3.23000e+00
1.48926e+03	3.37689e-02	3.23000e+00
1.51695e+03	3.47323e-02	3.23000e+00
1.53251e+03	3.52814e-02	3.23000e+00
1.54774e+03	3.58200e-02	3.23000e+00
1.57113e+03	3.66590e-02	3.23000e+00
1.59343e+03	3.74715e-02	3.23000e+00
1.60866e+03	3.80314e-02	3.23000e+00
1.62389e+03	3.85934e-02	3.23000e+00
1.64883e+03	3.95492e-02	3.23000e+00
1.66958e+03	4.03655e-02	3.23000e+00
1.68481e+03	4.09320e-02	3.23000e+00
1.70004e+03	4.14910e-02	3.23000e+00
1.72356e+03	4.24394e-02	3.23000e+00
1.74573e+03	4.33860e-02	3.23000e+00
1.76096e+03	4.40136e-02	3.23000e+00
1.77619e+03	4.46049e-02	3.23000e+00
1.79461e+03	4.53296e-02	3.23000e+00
1.81757e+03	4.62930e-02	3.23000e+00
1.83711e+03	4.71369e-02	3.23000e+00
1.85234e+03	4.77998e-02	3.23000e+00
1.86757e+03	4.84601e-02	3.23000e+00
1.88415e+03	4.91832e-02	3.23000e+00
1.90613e+03	5.01466e-02	3.23000e+00
1.92777e+03	5.11100e-02	3.23000e+00
1.94372e+03	5.18304e-02	3.23000e+00
1.95895e+03	5.25149e-02	3.23000e+00
1.97418e+03	5.32116e-02	3.23000e+00
1.99109e+03	5.40001e-02	3.23000e+00
2.01197e+03	5.49635e-02	3.23000e+00
2.03254e+03	5.59269e-02	3.23000e+00
2.05033e+03	5.67651e-02	3.23000e+00
2.06556e+03	5.74929e-02	3.23000e+00
2.08079e+03	5.82150e-02	3.23000e+00
2.09602e+03	5.89159e-02	3.23000e+00
2.11486e+03	5.97805e-02	3.23000e+00
2.13504e+03	6.07439e-02	3.23000e+00
2.15510e+03	6.17073e-02	3.23000e+00
2.17217e+03	6.25532e-02	3.23000e+00
2.18740e+03	6.33276e-02	3.23000e+00
2.20263e+03	6.41093e-02	3.23000e+00
2.21786e+03	6.48750e-02	3.23000e+00
2.23309e+03	6.56110e-02	3.23000e+00
2.25163e+03	6.65243e-02	3.23000e+00
2.27121e+03	6.74877e-02	3.23000e+00
2.29055e+03	6.84511e-02	3.23000e+00
2.30924e+03	6.93716e-02	3.23000e+00
2.32447e+03	7.01100e-02	3.23000e+00
2.33970e+03	7.08588e-02	3.23000e+00
2.35493e+03	7.15998e-02	3.23000e+00
2.37016e+03	7.23275e-02	3.23000e+00
2.38968e+03	7.32680e-02	3.23000e+00
2.40938e+03	7.42314e-02	3.23000e+00
2.42860e+03	7.51948e-02	3.23000e+00
2.44631e+03	7.60878e-02	3.23000e+00
2.46154e+03	7.68348e-02	3.23000e+00
2.47677e+03	7.76045e-02	3.23000e+00
2.49200e+03	7.83646e-02	3.23000e+00
2.50723e+03	7.90792e-02	3.23000e+00
2.52587e+03	8.00118e-02	3.23000e+00
2.54536e+03	8.09752e-02	3.23000e+00
2.56621e+03	8.19386e-02	3.23000e+00
2.58338e+03	8.28496e-02	3.23000e+00
2.59861e+03	8.35179e-02	3.23000e+00
2.61384e+03	8.42213e-02	3.23000e+00
2.62907e+03	8.48891e-02	3.23000e+00
2.64795e+03	8.57922e-02	3.23000e+00
2.67067e+03	8.67556e-02	3.23000e+00
2.68999e+03	8.76238e-02	3.23000e+00
2.70522e+03	8.83877e-02	3.23000e+00
2.72045e+03	8.90711e-02	3.23000e+00
2.73568e+03	8.97156e-02	3.23000e+00
2.75437e+03	9.06092e-02	3.23000e+00
2.77486e+03	9.15725e-02	3.23000e+00
2.79578e+03	9.25359e-02	3.23000e+00
2.81183e+03	9.32905e-02	3.23000e+00
2.82706e+03	9.39444e-02	3.23000e+00
2.84229e+03	9.45798e-02	3.23000e+00
2.85878e+03	9.54261e-02	3.23000e+00
2.87841e+03	9.63895e-02	3.23000e+00
2.89608e+03	9.73529e-02	3.23000e+00
2.91844e+03	9.79417e-02	3.23000e+00
2.93367e+03	9.85108e-02	3.23000e+00
2.95189e+03	9.92797e-02	3.23000e+00
2.97389e+03	1.00243e-01	3.23000e+00
2.99111e+03	1.01206e-01	3.23000e+00
3.00917e+03	1.02170e-01	3.23000e+00
3.02505e+03	1.03085e-01	3.23000e+00
3.03325e+03	1.04097e-01	3.23000e+00
1.61819e+02	3.00108e-03	3.94000e+00
1.92279e+02	3.37698e-03	3.94000e+00
2.22739e+02	3.72175e-03	3.94000e+00
2.44989e+02	3.90362e-03	3.94000e+00
2.68429e+02	4.24342e-03	3.94000e+00
2.98889e+02	4.59133e-03	3.94000e+00
3.28958e+02	4.86702e-03	3.94000e+00
3.44579e+02	5.05659e-03	3.94000e+00
3.75038e+02	5.39914e-03	3.94000e+00
4.05498e+02	5.71752e-03	3.94000e+00
4.20728e+02	5.84373e-03	3.94000e+00
4.51188e+02	6.17225e-03	3.94000e+00
4.81648e+02	6.49624e-03	3.94000e+00
5.08171e+02	6.79381e-03	3.94000e+00
5.27338e+02	7.04362e-03	3.94000e+00
5.57798e+02	7.40029e-03	3.94000e+00
5.88258e+02	7.70773e-03	3.94000e+00
6.03487e+02	7.88426e-03	3.94000e+00
6.33947e+02	8.29898e-03	3.94000e+00
6.64407e+02	8.66454e-03	3.94000e+00
6.79637e+02	8.79918e-03	3.94000e+00
7.10097e+02	9.20307e-03	3.94000e+00
7.40557e+02	9.54244e-03	3.94000e+00
7.55787e+02	9.72726e-03	3.94000e+00
7.86247e+02	1.01669e-02	3.94000e+00
8.16707e+02	1.05196e-02	3.94000e+00
8.31936e+02	1.07273e-02	3.94000e+00
8.62396e+02	1.11475e-02	3.94000e+00
8.92856e+02	1.15459e-02	3.94000e+00
9.08086e+02	1.17557e-02	3.94000e+00
9.38546e+02	1.21908e-02	3.94000e+00
9.66393e+02	1.25742e-02	3.94000e+00
9.84236e+02	1.28448e-02	3.94000e+00
1.01470e+03	1.32935e-02	3.94000e+00
1.03158e+03	1.35376e-02	3.94000e+00
1.06039e+03	1.39887e-02	3.94000e+00
1.09085e+03	1.44530e-02	3.94000e+00
1.10608e+03	1.47106e-02	3.94000e+00
1.13654e+03	1.52175e-02	3.94000e+00
1.15221e+03	1.54644e-02	3.94000e+00
1.18222e+03	1.59400e-02	3.94000e+00
1.21135e+03	1.64278e-02	3.94000e+00
1.22791e+03	1.67221e-02	3.94000e+00
1.25837e+03	1.72768e-02	3.94000e+00
1.27360e+03	1.75642e-02	3.94000e+00
1.30406e+03	1.81231e-02	3.94000e+00
1.31929e+03	1.83977e-02	3.94000e+00
1.34975e+03	1.89832e-02	3.94000e+00
1.36733e+03	1.93179e-02	3.94000e+00
1.39544e+03	1.98784e-02	3.94000e+00
1.41664e+03	2.02813e-02	3.94000e+00
1.44113e+03	2.07800e-02	3.94000e+00
1.46358e+03	2.12447e-02	3.94000e+00
1.48682e+03	2.17631e-02	3.94000e+00
1.50718e+03	2.22081e-02	3.94000e+00
1.53251e+03	2.27698e-02	3.94000e+00
1.55166e+03	2.31715e-02	3.94000e+00
1.57820e+03	2.37726e-02	3.94000e+00
1.59343e+03	2.41350e-02	3.94000e+00
1.62389e+03	2.48676e-02	3.94000e+00
1.63912e+03	2.52299e-02	3.94000e+00
1.66958e+03	2.59999e-02	3.94000e+00
1.68481e+03	2.63783e-02	3.94000e+00
1.71236e+03	2.70251e-02	3.94000e+00
1.73050e+03	2.75173e-02	3.94000e+00
1.74743e+03	2.79885e-02	3.94000e+00
1.77619e+03	2.87234e-02	3.94000e+00
1.79142e+03	2.91002e-02	3.94000e+00
1.82148e+03	2.99153e-02	3.94000e+00
1.83711e+03	3.03577e-02	3.94000e+00
1.85559e+03	3.08787e-02	3.94000e+00
1.88280e+03	3.16661e-02	3.94000e+00
1.89803e+03	3.21007e-02	3.94000e+00
1.92219e+03	3.28055e-02	3.94000e+00
1.94372e+03	3.34482e-02	3.94000e+00
1.95895e+03	3.39061e-02	3.94000e+00
1.98623e+03	3.47323e-02	3.94000e+00
2.00464e+03	3.53016e-02	3.94000e+00
2.01987e+03	3.57711e-02	3.94000e+00
2.04788e+03	3.66590e-02	3.94000e+00
2.06556e+03	3.72282e-02	3.94000e+00
2.08079e+03	3.77208e-02	3.94000e+00
2.10862e+03	3.85858e-02	3.94000e+00
2.12648e+03	3.91613e-02	3.94000e+00
2.14171e+03	3.96645e-02	3.94000e+00
2.16679e+03	4.05126e-02	3.94000e+00
2.18740e+03	4.12523e-02	3.94000e+00
2.20263e+03	4.18061e-02	3.94000e+00
2.22056e+03	4.24394e-02	3.94000e+00
2.24815e+03	4.34028e-02	3.94000e+00
2.26355e+03	4.39493e-02	3.94000e+00
2.27878e+03	4.44840e-02	3.94000e+00
2.30240e+03	4.53296e-02	3.94000e+00
2.32447e+03	4.60989e-02	3.94000e+00
2.33970e+03	4.66353e-02	3.94000e+00
2.35725e+03	4.72564e-02	3.94000e+00
2.38341e+03	4.82198e-02	3.94000e+00
2.40062e+03	4.88656e-02	3.94000e+00
2.41585e+03	4.94282e-02	3.94000e+00
2.43520e+03	5.01466e-02	3.94000e+00
2.46106e+03	5.11100e-02	3.94000e+00
2.47677e+03	5.17017e-02	3.94000e+00
2.49200e+03	5.22790e-02	3.94000e+00
2.51210e+03	5.30368e-02	3.94000e+00
2.53769e+03	5.39992e-02	3.94000e+00
2.55292e+03	5.45905e-02	3.94000e+00
2.56815e+03	5.51919e-02	3.94000e+00
2.58674e+03	5.59269e-02	3.94000e+00
2.61180e+03	5.68903e-02	3.94000e+00
2.62907e+03	5.75350e-02	3.94000e+00
2.64430e+03	5.81100e-02	3.94000e+00
2.66291e+03	5.88171e-02	3.94000e+00
2.68948e+03	5.97805e-02	3.94000e+00
2.70522e+03	6.04000e-02	3.94000e+00
2.72045e+03	6.09787e-02	3.94000e+00
2.73973e+03	6.17073e-02	3.94000e+00
2.76478e+03	6.26707e-02	3.94000e+00
2.78137e+03	6.33124e-02	3.94000e+00
2.79660e+03	6.39156e-02	3.94000e+00
2.81356e+03	6.45975e-02	3.94000e+00
2.83885e+03	6.55609e-02	3.94000e+00
2.85752e+03	6.63301e-02	3.94000e+00
2.87275e+03	6.69055e-02	3.94000e+00
2.88848e+03	6.74877e-02	3.94000e+00
2.91163e+03	6.84511e-02	3.94000e+00
2.93367e+03	6.92234e-02	3.94000e+00
2.94890e+03	6.98158e-02	3.94000e+00
2.96413e+03	7.04530e-02	3.94000e+00
2.99087e+03	7.13413e-02	3.94000e+00
3.00982e+03	7.20449e-02	3.94000e+00
3.02505e+03	7.26962e-02	3.94000e+00
3.04257e+03	7.32680e-02	3.94000e+00
3.06857e+03	7.42314e-02	3.94000e+00
3.08597e+03	7.49013e-02	3.94000e+00
3.10120e+03	7.54320e-02	3.94000e+00
3.12143e+03	7.61582e-02	3.94000e+00
3.14689e+03	7.71215e-02	3.94000e+00
3.16212e+03	7.76624e-02	3.94000e+00
1.61819e+02	1.94052e-03	5.00000e+00
1.77049e+02	2.02136e-03	5.00000e+00
2.07509e+02	2.28555e-03	5.00000e+00
2.37969e+02	2.49494e-03	5.00000e+00
2.68429e+02	2.71023e-03	5.00000e+00
2.98889e+02	2.88549e-03	5.00000e+00
3.14119e+02	2.95180e-03	5.00000e+00
3.44579e+02	3.19053e-03	5.00000e+00
3.75038e+02	3.40272e-03	5.00000e+00
4.05498e+02	3.60405e-03	5.00000e+00
4.35958e+02	3.76198e-03	5.00000e+00
