# These isoelasticity lines were interpolated from the corresponding
# look-up table introduced in dclab 0.24.0. The original FEM results
# were complemented with analytical data both of which are available
# on figshare (https://doi.org/10.6084/m9.figshare.12155064.v4). The
# model computations take into account the equivalent channel radius
# for a square channel cross-section with the factor 1.094 (see also
# supplement S3 in https://doi.org/10.1016/j.bpj.2015.09.006). As of
# dclab 0.46.0, an improved version of the look-up-table is used.
#
# BEGIN METADATA
# {
#   "authors": "D. Mokbel, M. Mokbel, L.D. Wittwer, S. Aland",
#   "channel_width": 20.0,
#   "channel_width_unit": "um",
#   "commit_hash": "43f37eaa",
#   "date": "2019-11-13",
#   "dimensionality": "2Daxis",
#   "flow_rate": 0.04,
#   "flow_rate_unit": "uL/s",
#   "fluid_density": 1000.0,
#   "fluid_density_unit": "kg m^-3",
#   "fluid_viscosity": 15.0,
#   "fluid_viscosity_unit": "mPa s",
#   "lut identifier": "LE-2D-FEM-19",
#   "method": "FEM",
#   "model": "linear elastic",
#   "publication": "https://doi.org/10.1021/acsbiomaterials.6b00558",
#   "software": "custom C++ code",
#   "solid_density": 1000.0,
#   "solid_density_unit": "kg m^-3",
#   "summary": "2D-axis-symmetric FEM simulation with a linear elastic model"
# }
# END METADATA
#
# area_um [um^2]	deform	emodulus [kPa]
1.08997e+02	1.17796e-01	1.37000e+00
1.09378e+02	1.18577e-01	1.37000e+00
1.09722e+02	1.19357e-01	1.37000e+00
1.10045e+02	1.20138e-01	1.37000e+00
1.10368e+02	1.20919e-01	1.37000e+00
1.10690e+02	1.21699e-01	1.37000e+00
1.11012e+02	1.22480e-01	1.37000e+00
1.11335e+02	1.23260e-01	1.37000e+00
1.11657e+02	1.24041e-01	1.37000e+00
1.11977e+02	1.24821e-01	1.37000e+00
1.12340e+02	1.25602e-01	1.37000e+00
1.12727e+02	1.26382e-01	1.37000e+00
1.13007e+02	1.27163e-01	1.37000e+00
1.13285e+02	1.27943e-01	1.37000e+00
1.13590e+02	1.28724e-01	1.37000e+00
1.13917e+02	1.29505e-01	1.37000e+00
1.14244e+02	1.30285e-01	1.37000e+00
1.14561e+02	1.31066e-01	1.37000e+00
1.14871e+02	1.31846e-01	1.37000e+00
1.15192e+02	1.32627e-01	1.37000e+00
1.15513e+02	1.33407e-01	1.37000e+00
1.15817e+02	1.34188e-01	1.37000e+00
1.16125e+02	1.34968e-01	1.37000e+00
1.16441e+02	1.35749e-01	1.37000e+00
1.16756e+02	1.36529e-01	1.37000e+00
1.17049e+02	1.37310e-01	1.37000e+00
1.17354e+02	1.38091e-01	1.37000e+00
1.17663e+02	1.38871e-01	1.37000e+00
1.17972e+02	1.39652e-01	1.37000e+00
1.18257e+02	1.40432e-01	1.37000e+00
1.18558e+02	1.41213e-01	1.37000e+00
1.18861e+02	1.41993e-01	1.37000e+00
1.19164e+02	1.42774e-01	1.37000e+00
1.19443e+02	1.43554e-01	1.37000e+00
1.19738e+02	1.44335e-01	1.37000e+00
1.20036e+02	1.45116e-01	1.37000e+00
1.20333e+02	1.45896e-01	1.37000e+00
1.20606e+02	1.46677e-01	1.37000e+00
1.20895e+02	1.47457e-01	1.37000e+00
1.21187e+02	1.48238e-01	1.37000e+00
1.21480e+02	1.49018e-01	1.37000e+00
1.21767e+02	1.49799e-01	1.37000e+00
1.22054e+02	1.50579e-01	1.37000e+00
1.22341e+02	1.51360e-01	1.37000e+00
1.22617e+02	1.52140e-01	1.37000e+00
1.22888e+02	1.52921e-01	1.37000e+00
1.23169e+02	1.53702e-01	1.37000e+00
1.23451e+02	1.54482e-01	1.37000e+00
1.23728e+02	1.55263e-01	1.37000e+00
1.23988e+02	1.56043e-01	1.37000e+00
1.24265e+02	1.56824e-01	1.37000e+00
1.24541e+02	1.57604e-01	1.37000e+00
1.24817e+02	1.58385e-01	1.37000e+00
1.25071e+02	1.59165e-01	1.37000e+00
1.25341e+02	1.59946e-01	1.37000e+00
1.25612e+02	1.60726e-01	1.37000e+00
1.25883e+02	1.61507e-01	1.37000e+00
1.26153e+02	1.62288e-01	1.37000e+00
1.26420e+02	1.63068e-01	1.37000e+00
1.26686e+02	1.63849e-01	1.37000e+00
1.26953e+02	1.64629e-01	1.37000e+00
3.59548e+01	1.71055e-02	1.63000e+00
3.73176e+01	1.77918e-02	1.63000e+00
3.84802e+01	1.83626e-02	1.63000e+00
3.96427e+01	1.89351e-02	1.63000e+00
4.05949e+01	1.94472e-02	1.63000e+00
4.19678e+01	2.02158e-02	1.63000e+00
4.31303e+01	2.08461e-02	1.63000e+00
4.42928e+01	2.14714e-02	1.63000e+00
4.54554e+01	2.21366e-02	1.63000e+00
4.66179e+01	2.27002e-02	1.63000e+00
4.77569e+01	2.33499e-02	1.63000e+00
4.89430e+01	2.39854e-02	1.63000e+00
5.01055e+01	2.46722e-02	1.63000e+00
5.12680e+01	2.54168e-02	1.63000e+00
5.24306e+01	2.60933e-02	1.63000e+00
5.35931e+01	2.67707e-02	1.63000e+00
5.47557e+01	2.74757e-02	1.63000e+00
5.56890e+01	2.80332e-02	1.63000e+00
5.69951e+01	2.88138e-02	1.63000e+00
5.82433e+01	2.95832e-02	1.63000e+00
5.94058e+01	3.02971e-02	1.63000e+00
6.05683e+01	3.10347e-02	1.63000e+00
